"","AirPtCd","lag","mxT_mean","mxT_sd","mnT_mean","mnT_sd","mxT_mean_abs","mxT_sd_abs","mnT_mean_abs","mnT_sd_abs","Precip_Acc","city","state","longitude","latitude","elevation","name.arpt","state.arpt","lon.arpt","lat.arpt","elev.arpt","WMO","census2010","est2010","est2016","dist2Coast","coastRegion","coast.arpt","coastRegion.arpt"
"252","KDET",0,-0.593992248062015,3.07911880272552,1.88372093023256,5.74988268017015,2.25678294573643,2.17626570402822,4.53488372093023,4.00348347178698,0.796708615682478,"Detroit","Michigan",-83.05,42.3333,183,"Detroit","MI",-83.02,42.42,191,99999,713777,713862,672795,0.891821612042991,"L",7.48088137184587,"L"
"253","KDET",1,-0.750727449078564,3.41142241130622,1.07565470417071,5.5973380404356,2.58583899127061,2.34710175530998,4.37342386032978,3.65279940710101,0.793604651162791,"Detroit","Michigan",-83.05,42.3333,183,"Detroit","MI",-83.02,42.42,191,99999,713777,713862,672795,0.891821612042991,"L",7.48088137184587,"L"
"254","KDET",2,-1.13398058252427,3.77752427906465,0.977669902912621,5.50222910988048,2.97281553398058,2.59048847691504,4.28834951456311,3.58098859180401,0.779825412221145,"Detroit","Michigan",-83.05,42.3333,183,"Detroit","MI",-83.02,42.42,191,99999,713777,713862,672795,0.891821612042991,"L",7.48088137184587,"L"
"255","KDET",3,-1.69387755102041,4.3037142844965,0.782312925170068,5.38256644115258,3.56948493683188,2.9394475623501,4.13313896987366,3.53343672073838,0.760194174757282,"Detroit","Michigan",-83.05,42.3333,183,"Detroit","MI",-83.02,42.42,191,99999,713777,713862,672795,0.891821612042991,"L",7.48088137184587,"L"
"256","KDET",4,-1.57684824902724,4.74479461494392,0.777237354085603,5.23321607530523,3.78891050583658,3.26069412443011,4.06906614785992,3.379025790173,0.681243926141885,"Detroit","Michigan",-83.05,42.3333,183,"Detroit","MI",-83.02,42.42,191,99999,713777,713862,672795,0.891821612042991,"L",7.48088137184587,"L"
"257","KDET",5,-1.62414800389484,5.49578264052307,0.909356725146199,5.4994962230867,4.32716650438169,3.7551877118197,4.34405458089669,3.49041177708353,0.683852140077821,"Detroit","Michigan",-83.05,42.3333,183,"Detroit","MI",-83.02,42.42,191,99999,713777,713862,672795,0.891821612042991,"L",7.48088137184587,"L"
"258","KDET",6,-1.47024390243902,6.40871465081804,1.51351351351351,5.70390520034603,4.97658536585366,4.29473674624094,4.86486486486486,3.25031760979824,0.688109161793372,"Detroit","Michigan",-83.05,42.3333,183,"Detroit","MI",-83.02,42.42,191,99999,713777,713862,672795,0.891821612042991,"L",7.48088137184587,"L"
"259","KDLH",0,-1.34235976789168,3.9767967673391,2.98936170212766,4.70266787772362,2.99419729206963,2.94018543641975,3.97969052224371,3.89958340428524,0.630560928433269,"Duluth","Minnesota",-92.0833,46.8167,328,"Duluth","MN",-92.18,46.83,432,72745,86265,86268,86293,1.83677936211763,"L",7.94624001363677,"L"
"260","KDLH",1,-1.3136495643756,4.1556883520545,2.63601161665053,5.30751445205566,3.1568247821878,3.0036467475706,4.27395934172314,4.10372650490106,0.687318489835431,"Duluth","Minnesota",-92.0833,46.8167,328,"Duluth","MN",-92.18,46.83,432,72745,86265,86268,86293,1.83677936211763,"L",7.94624001363677,"L"
"261","KDLH",2,-1.30232558139535,4.57777645407003,2.33042635658915,5.26728134584974,3.54263565891473,3.17667970048967,4.24321705426357,3.89333441667895,0.673449612403101,"Duluth","Minnesota",-92.0833,46.8167,328,"Duluth","MN",-92.18,46.83,432,72745,86265,86268,86293,1.83677936211763,"L",7.94624001363677,"L"
"262","KDLH",3,-1.47041707080504,5.01423679163461,2.33462657613967,5.23167665408006,3.97866149369544,3.38551032318748,4.27837051406402,3.80841016984901,0.414161008729389,"Duluth","Minnesota",-92.0833,46.8167,328,"Duluth","MN",-92.18,46.83,432,72745,86265,86268,86293,1.83677936211763,"L",7.94624001363677,"L"
"263","KDLH",4,-1.41844660194175,5.74622447683316,2.39611650485437,5.26317906809537,4.52718446601942,3.81021322438883,4.40388349514563,3.74632757864945,0.423300970873786,"Duluth","Minnesota",-92.0833,46.8167,328,"Duluth","MN",-92.18,46.83,432,72745,86265,86268,86293,1.83677936211763,"L",7.94624001363677,"L"
"264","KDLH",5,-1.32944606413994,6.60277310155361,2.41010689990282,5.87871373542834,5.11953352769679,4.37385864779692,4.83187560738581,4.12356737061465,0.422740524781341,"Duluth","Minnesota",-92.0833,46.8167,328,"Duluth","MN",-92.18,46.83,432,72745,86265,86268,86293,1.83677936211763,"L",7.94624001363677,"L"
"265","KDLH",6,-1.29406037000974,7.40720329090832,2.2176724137931,6.31481768797899,5.77312560856865,4.81470885024911,5.20474137931035,4.20211547283148,0.418695228821811,"Duluth","Minnesota",-92.0833,46.8167,328,"Duluth","MN",-92.18,46.83,432,72745,86265,86268,86293,1.83677936211763,"L",7.94624001363677,"L"
"266","KDMH",0,-0.479690522243714,3.63617320369204,-0.236943907156673,5.09702082022119,2.48355899419729,2.69778520592902,3.821083172147,3.37949806197141,0.807543520309478,"Baltimore","Maryland",-76.6333,39.3,49,"Maryland Science Center","MD",-76.61,39.28,19,99999,620961,621139,614664,2.45071663997046,"M",0.222887375323058,"M"
"267","KDMH",1,-0.686350435624395,4.02010180811612,-0.969022265246854,5.49303723405698,2.84898354307841,2.91687841413872,4.351403678606,3.48716367952196,0.803484995159729,"Baltimore","Maryland",-76.6333,39.3,49,"Maryland Science Center","MD",-76.61,39.28,19,99999,620961,621139,614664,2.45071663997046,"M",0.222887375323058,"M"
"268","KDMH",2,-0.940891472868217,4.59930775163221,-1.64728682170543,5.62018086725856,3.33236434108527,3.30519959396896,4.51744186046512,3.72498915126258,0.779069767441861,"Baltimore","Maryland",-76.6333,39.3,49,"Maryland Science Center","MD",-76.61,39.28,19,99999,620961,621139,614664,2.45071663997046,"M",0.222887375323058,"M"
"269","KDMH",3,-1.25024248302619,5.08084518611053,-1.81668283220175,5.58590051108102,3.75072744907856,3.64664188577924,4.4917555771096,3.78290481729376,0.783705140640155,"Baltimore","Maryland",-76.6333,39.3,49,"Maryland Science Center","MD",-76.61,39.28,19,99999,620961,621139,614664,2.45071663997046,"M",0.222887375323058,"M"
"270","KDMH",4,-1.31456310679612,5.35830659046248,-1.82718446601942,5.33933446704482,4.04466019417476,3.75047073573692,4.27961165048544,3.67661057898766,0.742718446601942,"Baltimore","Maryland",-76.6333,39.3,49,"Maryland Science Center","MD",-76.61,39.28,19,99999,620961,621139,614664,2.45071663997046,"M",0.222887375323058,"M"
"271","KDMH",5,-1.37026239067055,5.88855068851749,-1.91156462585034,5.35172909082913,4.40816326530612,4.13565819487491,4.33527696793003,3.67229206805999,0.720116618075802,"Baltimore","Maryland",-76.6333,39.3,49,"Maryland Science Center","MD",-76.61,39.28,19,99999,620961,621139,614664,2.45071663997046,"M",0.222887375323058,"M"
"272","KDMH",6,-1.32587548638132,6.5828427453193,-1.33333333333333,3.9660013447636,4.98346303501946,4.49826525814282,3.39393939393939,2.38405371609201,0.709143968871595,"Baltimore","Maryland",-76.6333,39.3,49,"Maryland Science Center","MD",-76.61,39.28,19,99999,620961,621139,614664,2.45071663997046,"M",0.222887375323058,"M"
"273","KDMH",7,0,NA,NA,NA,0,NA,NA,NA,0,"Baltimore","Maryland",-76.6333,39.3,49,"Maryland Science Center","MD",-76.61,39.28,19,99999,620961,621139,614664,2.45071663997046,"M",0.222887375323058,"M"
"274","KDOV",0,0.772727272727273,2.85017805002343,1.11411992263056,5.78164584715847,2.23887814313346,1.92451879771415,4.41392649903288,3.89464838204449,0.843326885880077,"Dover","Delaware",-75.5267,39.1619,11,"Dover AFB","DE",-75.47,39.13,9,99999,36047,35934,37786,0.999685066847905,"M",2.1422630435452,"M"
"275","KDOV",1,0.702807357212004,3.36848162644503,0.700871248789932,5.867279622655,2.58664085188771,2.2680147988209,4.48983543078412,3.83907683206564,0.835430784123911,"Dover","Delaware",-75.5267,39.1619,11,"Dover AFB","DE",-75.47,39.13,9,99999,36047,35934,37786,0.999685066847905,"M",2.1422630435452,"M"
"276","KDOV",2,0.520348837209302,3.97220858003653,1.29941860465116,5.68289755220932,3.04748062015504,2.59871516594029,4.41375968992248,3.80595335026163,0.794573643410853,"Dover","Delaware",-75.5267,39.1619,11,"Dover AFB","DE",-75.47,39.13,9,99999,36047,35934,37786,0.999685066847905,"M",2.1422630435452,"M"
"277","KDOV",3,0.139670223084384,4.67776059273946,1.24054316197866,5.55959289001873,3.50145489815713,3.10304388888748,4.31134820562561,3.72071832844224,0.782735208535403,"Dover","Delaware",-75.5267,39.1619,11,"Dover AFB","DE",-75.47,39.13,9,99999,36047,35934,37786,0.999685066847905,"M",2.1422630435452,"M"
"278","KDOV",4,0.0815533980582524,5.0930266846977,1.29223300970874,5.51568466482149,3.86796116504854,3.3120862274821,4.29029126213592,3.69726646491123,0.760194174757282,"Dover","Delaware",-75.5267,39.1619,11,"Dover AFB","DE",-75.47,39.13,9,99999,36047,35934,37786,0.999685066847905,"M",2.1422630435452,"M"
"279","KDOV",5,0.0252672497570457,5.77204310167666,1.34177215189873,5.47696202613766,4.36929057337221,3.76933015110816,4.29795520934761,3.64812239163472,0.736637512147716,"Dover","Delaware",-75.5267,39.1619,11,"Dover AFB","DE",-75.47,39.13,9,99999,36047,35934,37786,0.999685066847905,"M",2.1422630435452,"M"
"280","KDOV",6,-0.0545808966861598,6.51099958380268,2.36666666666667,4.77409195795269,4.9317738791423,4.24852619169311,4.23333333333333,3.16972024582322,0.697855750487329,"Dover","Delaware",-75.5267,39.1619,11,"Dover AFB","DE",-75.47,39.13,9,99999,36047,35934,37786,0.999685066847905,"M",2.1422630435452,"M"
"281","KDOV",7,-4,NA,NA,NA,4,NA,NA,NA,0,"Dover","Delaware",-75.5267,39.1619,11,"Dover AFB","DE",-75.47,39.13,9,99999,36047,35934,37786,0.999685066847905,"M",2.1422630435452,"M"
"282","KDSM",0,-0.93036750483559,3.38194432187628,1.41916747337851,4.26422613143655,2.64796905222437,2.2990087377379,2.9486931268151,3.39063357821888,0.66247582205029,"Des Moines","Iowa",-93.6167,41.5833,241,"Des Moines","IA",-93.65,41.53,294,72546,203433,204190,215472,460.276546635131,"L",463.17981732764,"L"
"283","KDSM",1,-1.0377541142304,3.86591239839184,0.312681510164569,5.04725766666399,3.07647628267183,2.55917531034102,3.74733785091965,3.39360079212737,0.698935140367861,"Des Moines","Iowa",-93.6167,41.5833,241,"Des Moines","IA",-93.65,41.53,294,72546,203433,204190,215472,460.276546635131,"L",463.17981732764,"L"
"284","KDSM",2,-1.27713178294574,4.29724161070714,0.201550387596899,4.98611821937222,3.4515503875969,2.85905194100044,3.77713178294574,3.25906038568686,0.677325581395349,"Des Moines","Iowa",-93.6167,41.5833,241,"Des Moines","IA",-93.65,41.53,294,72546,203433,204190,215472,460.276546635131,"L",463.17981732764,"L"
"285","KDSM",3,-1.63918525703201,4.89102376914146,0.131910766246363,4.85379044512981,4,3.25516766155821,3.69738118331717,3.14528201603345,0.658583899127061,"Des Moines","Iowa",-93.6167,41.5833,241,"Des Moines","IA",-93.65,41.53,294,72546,203433,204190,215472,460.276546635131,"L",463.17981732764,"L"
"286","KDSM",4,-1.65339805825243,5.56970696467054,0.103883495145631,5.00397164573416,4.45533980582524,3.72675114310984,3.85922330097087,3.18472230347994,0.638834951456311,"Des Moines","Iowa",-93.6167,41.5833,241,"Des Moines","IA",-93.65,41.53,294,72546,203433,204190,215472,460.276546635131,"L",463.17981732764,"L"
"287","KDSM",5,-1.56268221574344,6.54743296275977,0.0642023346303502,5.49707921435682,5.22837706511176,4.23682799610493,4.25875486381323,3.47380953475634,0.601554907677357,"Des Moines","Iowa",-93.6167,41.5833,241,"Des Moines","IA",-93.65,41.53,294,72546,203433,204190,215472,460.276546635131,"L",463.17981732764,"L"
"288","KDSM",6,-1.65043816942551,7.60011204023958,0.426724137931034,6.0536672248927,5.96786757546251,4.98378849747006,4.72413793103448,3.80311616437989,0.600778967867575,"Des Moines","Iowa",-93.6167,41.5833,241,"Des Moines","IA",-93.65,41.53,294,72546,203433,204190,215472,460.276546635131,"L",463.17981732764,"L"
"289","KEED",0,-1.10196078431373,2.73159755447948,-2.30392156862745,3.9657246309599,2.29803921568627,1.84145803435161,3.51960784313725,2.93946244962825,0.902131782945736,"Needles","California",-114.6,34.8333,152,"Needles","CA",-114.62,34.77,302,99999,4844,4844,4988,313.310528948815,"P",307.736044550179,"P"
"290","KEED",1,-1.11776251226693,2.93509830523994,-2.30225711481845,4.53136903297468,2.46418056918548,1.94609139049844,3.96859666339549,3.17390438581928,0.897187196896217,"Needles","California",-114.6,34.8333,152,"Needles","CA",-114.62,34.77,302,99999,4844,4844,4988,313.310528948815,"P",307.736044550179,"P"
"291","KEED",2,-1.04125736738703,3.19849202278708,-2.22593320235756,4.61944453486306,2.6188605108055,2.10961135217362,4.00196463654224,3.20428610308286,0.889320388349515,"Needles","California",-114.6,34.8333,152,"Needles","CA",-114.62,34.77,302,99999,4844,4844,4988,313.310528948815,"P",307.736044550179,"P"
"292","KEED",3,-0.967551622418879,3.57923929634384,-2.28023598820059,4.71627404728952,2.84955752212389,2.37066685128228,4.13077679449361,3.21989489214615,0.873663751214772,"Needles","California",-114.6,34.8333,152,"Needles","CA",-114.62,34.77,302,99999,4844,4844,4988,313.310528948815,"P",307.736044550179,"P"
"293","KEED",4,-0.941929133858268,4.10137233057276,-2.33956692913386,4.86141431806329,3.23917322834646,2.68454450833899,4.29232283464567,3.2665162168865,0.88715953307393,"Needles","California",-114.6,34.8333,152,"Needles","CA",-114.62,34.77,302,99999,4844,4844,4988,313.310528948815,"P",307.736044550179,"P"
"294","KEED",5,-0.969458128078818,4.4529153185627,-2.33300492610837,5.00487379177271,3.5487684729064,2.85710574105564,4.42364532019704,3.30289343481303,0.888997078870497,"Needles","California",-114.6,34.8333,152,"Needles","CA",-114.62,34.77,302,99999,4844,4844,4988,313.310528948815,"P",307.736044550179,"P"
"295","KEED",6,-1.01086956521739,5.0116462223845,-2.12147505422993,4.56051041121379,3.97529644268775,3.21260844607024,4.04338394793926,2.98734007068423,0.8896484375,"Needles","California",-114.6,34.8333,152,"Needles","CA",-114.62,34.77,302,99999,4844,4844,4988,313.310528948815,"P",307.736044550179,"P"
"296","KELP",0,-0.679883945841393,2.66798479593117,1.93230174081238,3.67130379570591,2.02030947775629,1.86955365846117,3.16247582205029,2.68420211768998,0.769825918762089,"El Paso","Texas",-106.483,31.7667,1137,"El Paso","TX",-106.4,31.8,1194,72270,649121,648054,683080,968.504254826029,"G",962.893445522406,"G"
"297","KELP",1,-0.71055179090029,2.98323074595378,2.1297192642788,4.35963443663699,2.27879961277832,2.05111656856194,3.74636979670862,3.08182168372047,0.770571151984511,"El Paso","Texas",-106.483,31.7667,1137,"El Paso","TX",-106.4,31.8,1194,72270,649121,648054,683080,968.504254826029,"G",962.893445522406,"G"
"298","KELP",2,-0.88468992248062,3.43475674960788,2.31686046511628,4.34646322969461,2.65988372093023,2.34502572912712,3.85368217054264,3.06586380340991,0.770348837209302,"El Paso","Texas",-106.483,31.7667,1137,"El Paso","TX",-106.4,31.8,1194,72270,649121,648054,683080,968.504254826029,"G",962.893445522406,"G"
"299","KELP",3,-0.802133850630456,3.94422710820458,2.33365664403492,4.37859113246409,3.04267701260912,2.63326778630902,3.91270611057226,3.04945380274871,0.772065955383123,"El Paso","Texas",-106.483,31.7667,1137,"El Paso","TX",-106.4,31.8,1194,72270,649121,648054,683080,968.504254826029,"G",962.893445522406,"G"
"300","KELP",4,-0.789320388349515,4.37717404256487,2.29902912621359,4.59093404889764,3.45145631067961,2.80341885117709,4.02135922330097,3.19065845206184,0.753398058252427,"El Paso","Texas",-106.483,31.7667,1137,"El Paso","TX",-106.4,31.8,1194,72270,649121,648054,683080,968.504254826029,"G",962.893445522406,"G"
"301","KELP",5,-0.652089407191448,4.8608505132171,2.31000971817298,4.83261726100311,3.81049562682216,3.08536879960913,4.13896987366375,3.39820382116509,0.737609329446064,"El Paso","Texas",-106.483,31.7667,1137,"El Paso","TX",-106.4,31.8,1194,72270,649121,648054,683080,968.504254826029,"G",962.893445522406,"G"
"302","KELP",6,-0.621832358674464,5.32946443611099,2.4060475161987,4.68525897470726,4.21052631578947,3.32331399627591,3.98704103671706,3.43836334966018,0.739766081871345,"El Paso","Texas",-106.483,31.7667,1137,"El Paso","TX",-106.4,31.8,1194,72270,649121,648054,683080,968.504254826029,"G",962.893445522406,"G"
"303","KEUG",0,-1.06395348837209,3.41926122186695,1.76356589147287,3.46526481109006,2.76162790697674,2.27825729873086,2.98643410852713,2.4887350620424,0.81431334622824,"Eugene","Oregon",-123.083,44.05,131,"Eugene","OR",-123.22,44.12,114,72693,156185,156412,166575,78.4278153192353,"P",68.798000760878,"P"
"304","KEUG",1,-1.11639185257032,3.68466159182936,1.45877788554801,4.31929494203028,3.01357904946654,2.39453461301353,3.54413191076625,2.86589283569527,0.834462729912875,"Eugene","Oregon",-123.083,44.05,131,"Eugene","OR",-123.22,44.12,114,72693,156185,156412,166575,78.4278153192353,"P",68.798000760878,"P"
"305","KEUG",2,-1.0873786407767,4.10931009632576,1.37281553398058,4.4633088819677,3.3378640776699,2.63017240895846,3.65631067961165,2.90275395870608,0.814922480620155,"Eugene","Oregon",-123.083,44.05,131,"Eugene","OR",-123.22,44.12,114,72693,156185,156412,166575,78.4278153192353,"P",68.798000760878,"P"
"306","KEUG",3,-1.21574344023324,4.49449565608818,1.3712342079689,4.5606791481499,3.67444120505345,2.85750050700979,3.71914480077745,2.97261051530552,0.647914645974782,"Eugene","Oregon",-123.083,44.05,131,"Eugene","OR",-123.22,44.12,114,72693,156185,156412,166575,78.4278153192353,"P",68.798000760878,"P"
"307","KEUG",4,-1.3920233463035,4.94753531938407,1.33073929961089,4.93852654526613,4.06906614785992,3.13756277995387,3.99416342412451,3.19261028759179,0.545631067961165,"Eugene","Oregon",-123.083,44.05,131,"Eugene","OR",-123.22,44.12,114,72693,156185,156412,166575,78.4278153192353,"P",68.798000760878,"P"
"308","KEUG",5,-1.4888023369036,5.44837737409944,1.40253411306043,5.14044255580848,4.47419668938656,3.44464245029849,4.16471734892788,3.32135187992395,0.555879494655005,"Eugene","Oregon",-123.083,44.05,131,"Eugene","OR",-123.22,44.12,114,72693,156185,156412,166575,78.4278153192353,"P",68.798000760878,"P"
"309","KEUG",6,-1.58064516129032,5.88665750402221,1.68546637744035,5.44685641782185,4.8396871945259,3.70244916823291,4.48373101952278,3.51676975753208,0.55219512195122,"Eugene","Oregon",-123.083,44.05,131,"Eugene","OR",-123.22,44.12,114,72693,156185,156412,166575,78.4278153192353,"P",68.798000760878,"P"
"310","KEYE",0,-0.548355899419729,3.15800159294063,2.04255319148936,6.62288908886609,2.16731141199226,2.36054514962386,4.94003868471954,4.85912703931219,0.788201160541586,"Indianapolis","Indiana",-86.1667,39.7667,217,"Eagle Creek","IN",-86.1,39.8,250,99999,820445,820441,855164,218.742202897454,"L",217.241207826236,"L"
"311","KEYE",1,-0.624394966118103,3.65125353419651,1.12778315585673,6.40366390879541,2.57792836398838,2.65889919496243,4.77153920619555,4.41479226563421,0.787996127783156,"Indianapolis","Indiana",-86.1667,39.7667,217,"Eagle Creek","IN",-86.1,39.8,250,99999,820445,820441,855164,218.742202897454,"L",217.241207826236,"L"
"312","KEYE",2,-0.65891472868217,4.01958565652504,1.05910852713178,6.29222068156961,2.96317829457364,2.79333430898965,4.64825581395349,4.36893593710935,0.767441860465116,"Indianapolis","Indiana",-86.1667,39.7667,217,"Eagle Creek","IN",-86.1,39.8,250,99999,820445,820441,855164,218.742202897454,"L",217.241207826236,"L"
